f1,f2,f3,f4,f5,trial,true_category,response,correct,performance,agent,scaling,weight_type
1,1,0,1,0,12,1,1,1,0.75,4,2.8,equal
0,0,1,1,0,13,0,0,1,0.7692307692307693,4,2.8,equal
1,0,1,1,0,14,1,1,1,0.7857142857142857,4,2.8,equal
0,1,1,1,0,15,0,0,1,0.8,4,2.8,equal
1,1,1,1,0,16,1,0,0,0.75,4,2.8,equal
0,0,0,0,1,17,0,1,0,0.7058823529411765,4,2.8,equal
1,0,0,0,1,18,1,1,1,0.7222222222222222,4,2.8,equal
0,1,0,0,1,19,0,0,1,0.7368421052631579,4,2.8,equal
1,1,0,0,1,20,1,0,0,0.7,4,2.8,equal
0,0,1,0,1,21,0,0,1,0.7142857142857143,4,2.8,equal
1,0,1,0,1,22,1,0,0,0.6818181818181818,4,2.8,equal
0,1,1,0,1,23,0,1,0,0.6521739130434783,4,2.8,equal
1,1,1,0,1,24,1,0,0,0.625,4,2.8,equal
0,0,0,1,1,25,0,1,0,0.6,4,2.8,equal
1,0,0,1,1,26,1,1,1,0.6153846153846154,4,2.8,equal
0,1,0,1,1,27,0,0,1,0.6296296296296297,4,2.8,equal
1,1,0,1,1,28,1,1,1,0.6428571428571429,4,2.8,equal
0,0,1,1,1,29,0,1,0,0.6206896551724138,4,2.8,equal
1,0,1,1,1,30,1,1,1,0.6333333333333333,4,2.8,equal
0,1,1,1,1,31,0,0,1,0.6451612903225806,4,2.8,equal
1,1,1,1,1,32,1,1,1,0.65625,4,2.8,equal
0,0,0,0,0,1,0,0,1,1,4,2.8,skewed1
1,0,0,0,0,2,1,1,1,1,4,2.8,skewed1
0,1,0,0,0,3,0,0,1,1,4,2.8,skewed1
1,1,0,0,0,4,1,1,1,1,4,2.8,skewed1
0,0,1,0,0,5,0,0,1,1,4,2.8,skewed1
1,0,1,0,0,6,1,1,1,1,4,2.8,skewed1
0,1,1,0,0,7,0,0,1,1,4,2.8,skewed1
1,1,1,0,0,8,1,1,1,1,4,2.8,skewed1
0,0,0,1,0,9,0,0,1,1,4,2.8,skewed1
1,0,0,1,0,10,1,1,1,1,4,2.8,skewed1
0,1,0,1,0,11,0,0,1,1,4,2.8,skewed1
1,1,0,1,0,12,1,1,1,1,4,2.8,skewed1
0,0,1,1,0,13,0,0,1,1,4,2.8,skewed1
1,0,1,1,0,14,1,1,1,1,4,2.8,skewed1
0,1,1,1,0,15,0,0,1,1,4,2.8,skewed1
1,1,1,1,0,16,1,1,1,1,4,2.8,skewed1
0,0,0,0,1,17,0,0,1,1,4,2.8,skewed1
1,0,0,0,1,18,1,1,1,1,4,2.8,skewed1
0,1,0,0,1,19,0,0,1,1,4,2.8,skewed1
1,1,0,0,1,20,1,1,1,1,4,2.8,skewed1
0,0,1,0,1,21,0,0,1,1,4,2.8,skewed1
1,0,1,0,1,22,1,1,1,1,4,2.8,skewed1
0,1,1,0,1,23,0,1,0,0.9565217391304348,4,2.8,skewed1
1,1,1,0,1,24,1,1,1,0.9583333333333334,4,2.8,skewed1
0,0,0,1,1,25,0,0,1,0.96,4,2.8,skewed1
1,0,0,1,1,26,1,1,1,0.9615384615384616,4,2.8,skewed1
0,1,0,1,1,27,0,0,1,0.9629629629629629,4,2.8,skewed1
1,1,0,1,1,28,1,1,1,0.9642857142857143,4,2.8,skewed1
0,0,1,1,1,29,0,0,1,0.9655172413793104,4,2.8,skewed1
1,0,1,1,1,30,1,1,1,0.9666666666666667,4,2.8,skewed1
0,1,1,1,1,31,0,0,1,0.967741935483871,4,2.8,skewed1
1,1,1,1,1,32,1,1,1,0.96875,4,2.8,skewed1
0,0,0,0,0,1,0,0,1,1,4,2.8,skewed2
1,0,0,0,0,2,1,1,1,1,4,2.8,skewed2
0,1,0,0,0,3,0,0,1,1,4,2.8,skewed2
1,1,0,0,0,4,1,1,1,1,4,2.8,skewed2
0,0,1,0,0,5,0,0,1,1,4,2.8,skewed2
1,0,1,0,0,6,1,1,1,1,4,2.8,skewed2
0,1,1,0,0,7,0,0,1,1,4,2.8,skewed2
1,1,1,0,0,8,1,1,1,1,4,2.8,skewed2
0,0,0,1,0,9,0,0,1,1,4,2.8,skewed2
1,0,0,1,0,10,1,1,1,1,4,2.8,skewed2
0,1,0,1,0,11,0,0,1,1,4,2.8,skewed2
1,1,0,1,0,12,1,1,1,1,4,2.8,skewed2
0,0,1,1,0,13,0,0,1,1,4,2.8,skewed2
1,0,1,1,0,14,1,1,1,1,4,2.8,skewed2
0,1,1,1,0,15,0,0,1,1,4,2.8,skewed2
1,1,1,1,0,16,1,0,0,0.9375,4,2.8,skewed2
0,0,0,0,1,17,0,0,1,0.9411764705882353,4,2.8,skewed2
1,0,0,0,1,18,1,1,1,0.9444444444444444,4,2.8,skewed2
0,1,0,0,1,19,0,0,1,0.9473684210526315,4,2.8,skewed2
1,1,0,0,1,20,1,1,1,0.95,4,2.8,skewed2
0,0,1,0,1,21,0,0,1,0.9523809523809523,4,2.8,skewed2
1,0,1,0,1,22,1,1,1,0.9545454545454546,4,2.8,skewed2
0,1,1,0,1,23,0,1,0,0.9130434782608695,4,2.8,skewed2
1,1,1,0,1,24,1,1,1,0.9166666666666666,4,2.8,skewed2
0,0,0,1,1,25,0,1,0,0.88,4,2.8,skewed2
1,0,0,1,1,26,1,1,1,0.8846153846153846,4,2.8,skewed2
0,1,0,1,1,27,0,0,1,0.8888888888888888,4,2.8,skewed2
1,1,0,1,1,28,1,1,1,0.8928571428571429,4,2.8,skewed2
0,0,1,1,1,29,0,0,1,0.896551724137931,4,2.8,skewed2
1,0,1,1,1,30,1,1,1,0.9,4,2.8,skewed2
0,1,1,1,1,31,0,0,1,0.9032258064516129,4,2.8,skewed2
1,1,1,1,1,32,1,1,1,0.90625,4,2.8,skewed2
0,0,0,0,0,1,0,0,1,1,4,2.8,skewed3
1,0,0,0,0,2,1,1,1,1,4,2.8,skewed3
0,1,0,0,0,3,0,1,0,0.6666666666666666,4,2.8,skewed3
1,1,0,0,0,4,1,1,1,0.75,4,2.8,skewed3
0,0,1,0,0,5,0,0,1,0.8,4,2.8,skewed3
1,0,1,0,0,6,1,1,1,0.8333333333333334,4,2.8,skewed3
0,1,1,0,0,7,0,1,0,0.7142857142857143,4,2.8,skewed3
1,1,1,0,0,8,1,1,1,0.75,4,2.8,skewed3
0,0,0,1,0,9,0,0,1,0.7777777777777778,4,2.8,skewed3
1,0,0,1,0,10,1,1,1,0.8,4,2.8,skewed3
0,1,0,1,0,11,0,0,1,0.8181818181818182,4,2.8,skewed3
1,1,0,1,0,12,1,1,1,0.8333333333333334,4,2.8,skewed3
0,0,1,1,0,13,0,0,1,0.8461538461538461,4,2.8,skewed3
1,0,1,1,0,14,1,1,1,0.8571428571428571,4,2.8,skewed3
0,1,1,1,0,15,0,0,1,0.8666666666666667,4,2.8,skewed3
1,1,1,1,0,16,1,0,0,0.8125,4,2.8,skewed3
0,0,0,0,1,17,0,1,0,0.7647058823529411,4,2.8,skewed3
1,0,0,0,1,18,1,1,1,0.7777777777777778,4,2.8,skewed3
0,1,0,0,1,19,0,0,1,0.7894736842105263,4,2.8,skewed3
1,1,0,0,1,20,1,0,0,0.75,4,2.8,skewed3
0,0,1,0,1,21,0,0,1,0.7619047619047619,4,2.8,skewed3
1,0,1,0,1,22,1,1,1,0.7727272727272727,4,2.8,skewed3
0,1,1,0,1,23,0,1,0,0.7391304347826086,4,2.8,skewed3
1,1,1,0,1,24,1,1,1,0.75,4,2.8,skewed3
0,0,0,1,1,25,0,1,0,0.72,4,2.8,skewed3
1,0,0,1,1,26,1,1,1,0.7307692307692307,4,2.8,skewed3
0,1,0,1,1,27,0,0,1,0.7407407407407407,4,2.8,skewed3
1,1,0,1,1,28,1,1,1,0.75,4,2.8,skewed3
0,0,1,1,1,29,0,1,0,0.7241379310344828,4,2.8,skewed3
1,0,1,1,1,30,1,1,1,0.7333333333333333,4,2.8,skewed3
0,1,1,1,1,31,0,0,1,0.7419354838709677,4,2.8,skewed3
1,1,1,1,1,32,1,1,1,0.75,4,2.8,skewed3
0,0,0,0,0,1,0,0,1,1,4,2.8,skewed4
1,0,0,0,0,2,1,1,1,1,4,2.8,skewed4
0,1,0,0,0,3,0,1,0,0.6666666666666666,4,2.8,skewed4
1,1,0,0,0,4,1,0,0,0.5,4,2.8,skewed4
0,0,1,0,0,5,0,1,0,0.4,4,2.8,skewed4
1,0,1,0,0,6,1,1,1,0.5,4,2.8,skewed4
0,1,1,0,0,7,0,1,0,0.42857142857142855,4,2.8,skewed4
1,1,1,0,0,8,1,1,1,0.5,4,2.8,skewed4
0,0,0,1,0,9,0,0,1,0.5555555555555556,4,2.8,skewed4
1,0,0,1,0,10,1,0,0,0.5,4,2.8,skewed4
0,1,0,1,0,11,0,0,1,0.5454545454545454,4,2.8,skewed4
1,1,0,1,0,12,1,0,0,0.5,4,2.8,skewed4
0,0,1,1,0,13,0,0,1,0.5384615384615384,4,2.8,skewed4
1,0,1,1,0,14,1,0,0,0.5,4,2.8,skewed4
0,1,1,1,0,15,0,0,1,0.5333333333333333,4,2.8,skewed4
1,1,1,1,0,16,1,1,1,0.5625,4,2.8,skewed4
0,0,0,0,1,17,0,1,0,0.5294117647058824,4,2.8,skewed4
1,0,0,0,1,18,1,0,0,0.5,4,2.8,skewed4
0,1,0,0,1,19,0,1,0,0.47368421052631576,4,2.8,skewed4
1,1,0,0,1,20,1,1,1,0.5,4,2.8,skewed4
0,0,1,0,1,21,0,0,1,0.5238095238095238,4,2.8,skewed4
1,0,1,0,1,22,1,1,1,0.5454545454545454,4,2.8,skewed4
0,1,1,0,1,23,0,1,0,0.5217391304347826,4,2.8,skewed4
1,1,1,0,1,24,1,1,1,0.5416666666666666,4,2.8,skewed4
0,0,0,1,1,25,0,1,0,0.52,4,2.8,skewed4
1,0,0,1,1,26,1,0,0,0.5,4,2.8,skewed4
0,1,0,1,1,27,0,0,1,0.5185185185185185,4,2.8,skewed4
1,1,0,1,1,28,1,0,0,0.5,4,2.8,skewed4
0,0,1,1,1,29,0,1,0,0.4827586206896552,4,2.8,skewed4
1,0,1,1,1,30,1,0,0,0.4666666666666667,4,2.8,skewed4
0,1,1,1,1,31,0,0,1,0.4838709677419355,4,2.8,skewed4
1,1,1,1,1,32,1,0,0,0.46875,4,2.8,skewed4
0,0,0,0,0,1,0,0,1,1,4,2.8,skewed5
1,0,0,0,0,2,1,1,1,1,4,2.8,skewed5
0,1,0,0,0,3,0,1,0,0.6666666666666666,4,2.8,skewed5
1,1,0,0,0,4,1,0,0,0.5,4,2.8,skewed5
0,0,1,0,0,5,0,1,0,0.4,4,2.8,skewed5
1,0,1,0,0,6,1,1,1,0.5,4,2.8,skewed5
0,1,1,0,0,7,0,1,0,0.42857142857142855,4,2.8,skewed5
1,1,1,0,0,8,1,0,0,0.375,4,2.8,skewed5
0,0,0,1,0,9,0,1,0,0.3333333333333333,4,2.8,skewed5
1,0,0,1,0,10,1,0,0,0.3,4,2.8,skewed5
0,1,0,1,0,11,0,0,1,0.36363636363636365,4,2.8,skewed5
1,1,0,1,0,12,1,0,0,0.3333333333333333,4,2.8,skewed5
0,0,1,1,0,13,0,0,1,0.38461538461538464,4,2.8,skewed5
1,0,1,1,0,14,1,0,0,0.35714285714285715,4,2.8,skewed5
0,1,1,1,0,15,0,0,1,0.4,4,2.8,skewed5
1,1,1,1,0,16,1,1,1,0.4375,4,2.8,skewed5
0,0,0,0,1,17,0,1,0,0.4117647058823529,4,2.8,skewed5
1,0,0,0,1,18,1,0,0,0.3888888888888889,4,2.8,skewed5
0,1,0,0,1,19,0,1,0,0.3684210526315789,4,2.8,skewed5
1,1,0,0,1,20,1,1,1,0.4,4,2.8,skewed5
0,0,1,0,1,21,0,0,1,0.42857142857142855,4,2.8,skewed5
1,0,1,0,1,22,1,1,1,0.45454545454545453,4,2.8,skewed5
0,1,1,0,1,23,0,1,0,0.43478260869565216,4,2.8,skewed5
1,1,1,0,1,24,1,1,1,0.4583333333333333,4,2.8,skewed5
0,0,0,1,1,25,0,1,0,0.44,4,2.8,skewed5
1,0,0,1,1,26,1,0,0,0.4230769230769231,4,2.8,skewed5
0,1,0,1,1,27,0,0,1,0.4444444444444444,4,2.8,skewed5
1,1,0,1,1,28,1,0,0,0.42857142857142855,4,2.8,skewed5
0,0,1,1,1,29,0,1,0,0.41379310344827586,4,2.8,skewed5
1,0,1,1,1,30,1,0,0,0.4,4,2.8,skewed5
0,1,1,1,1,31,0,0,1,0.41935483870967744,4,2.8,skewed5
1,1,1,1,1,32,1,0,0,0.40625,4,2.8,skewed5
0,0,0,0,0,1,0,0,1,1,5,0.1,equal
1,0,0,0,0,2,1,0,0,0.5,5,0.1,equal
0,1,0,0,0,3,0,1,0,0.3333333333333333,5,0.1,equal
1,1,0,0,0,4,1,1,1,0.5,5,0.1,equal
0,0,1,0,0,5,0,0,1,0.6,5,0.1,equal
1,0,1,0,0,6,1,0,0,0.5,5,0.1,equal
0,1,1,0,0,7,0,1,0,0.42857142857142855,5,0.1,equal
1,1,1,0,0,8,1,0,0,0.375,5,0.1,equal
0,0,0,1,0,9,0,0,1,0.4444444444444444,5,0.1,equal
1,0,0,1,0,10,1,0,0,0.4,5,0.1,equal
0,1,0,1,0,11,0,0,1,0.45454545454545453,5,0.1,equal
1,1,0,1,0,12,1,0,0,0.4166666666666667,5,0.1,equal
0,0,1,1,0,13,0,1,0,0.38461538461538464,5,0.1,equal
1,0,1,1,0,14,1,0,0,0.35714285714285715,5,0.1,equal
0,1,1,1,0,15,0,1,0,0.3333333333333333,5,0.1,equal
1,1,1,1,0,16,1,0,0,0.3125,5,0.1,equal
0,0,0,0,1,17,0,1,0,0.29411764705882354,5,0.1,equal
1,0,0,0,1,18,1,1,1,0.3333333333333333,5,0.1,equal
0,1,0,0,1,19,0,1,0,0.3157894736842105,5,0.1,equal
1,1,0,0,1,20,1,1,1,0.35,5,0.1,equal
0,0,1,0,1,21,0,1,0,0.3333333333333333,5,0.1,equal
1,0,1,0,1,22,1,0,0,0.3181818181818182,5,0.1,equal
0,1,1,0,1,23,0,0,1,0.34782608695652173,5,0.1,equal
1,1,1,0,1,24,1,1,1,0.375,5,0.1,equal
0,0,0,1,1,25,0,0,1,0.4,5,0.1,equal
1,0,0,1,1,26,1,0,0,0.38461538461538464,5,0.1,equal
0,1,0,1,1,27,0,0,1,0.4074074074074074,5,0.1,equal
1,1,0,1,1,28,1,1,1,0.42857142857142855,5,0.1,equal
0,0,1,1,1,29,0,1,0,0.41379310344827586,5,0.1,equal
1,0,1,1,1,30,1,1,1,0.43333333333333335,5,0.1,equal
0,1,1,1,1,31,0,1,0,0.41935483870967744,5,0.1,equal
1,1,1,1,1,32,1,1,1,0.4375,5,0.1,equal
0,0,0,0,0,1,0,0,1,1,5,0.1,skewed1
1,0,0,0,0,2,1,0,0,0.5,5,0.1,skewed1
0,1,0,0,0,3,0,1,0,0.3333333333333333,5,0.1,skewed1
1,1,0,0,0,4,1,1,1,0.5,5,0.1,skewed1
0,0,1,0,0,5,0,0,1,0.6,5,0.1,skewed1
1,0,1,0,0,6,1,0,0,0.5,5,0.1,skewed1
0,1,1,0,0,7,0,1,0,0.42857142857142855,5,0.1,skewed1
1,1,1,0,0,8,1,0,0,0.375,5,0.1,skewed1
0,0,0,1,0,9,0,0,1,0.4444444444444444,5,0.1,skewed1
1,0,0,1,0,10,1,0,0,0.4,5,0.1,skewed1
0,1,0,1,0,11,0,0,1,0.45454545454545453,5,0.1,skewed1
1,1,0,1,0,12,1,0,0,0.4166666666666667,5,0.1,skewed1
0,0,1,1,0,13,0,1,0,0.38461538461538464,5,0.1,skewed1
1,0,1,1,0,14,1,0,0,0.35714285714285715,5,0.1,skewed1
0,1,1,1,0,15,0,1,0,0.3333333333333333,5,0.1,skewed1
1,1,1,1,0,16,1,1,1,0.375,5,0.1,skewed1
0,0,0,0,1,17,0,1,0,0.35294117647058826,5,0.1,skewed1
1,0,0,0,1,18,1,1,1,0.3888888888888889,5,0.1,skewed1
0,1,0,0,1,19,0,1,0,0.3684210526315789,5,0.1,skewed1
1,1,0,0,1,20,1,1,1,0.4,5,0.1,skewed1
0,0,1,0,1,21,0,1,0,0.38095238095238093,5,0.1,skewed1
1,0,1,0,1,22,1,0,0,0.36363636363636365,5,0.1,skewed1
0,1,1,0,1,23,0,0,1,0.391304347826087,5,0.1,skewed1
1,1,1,0,1,24,1,1,1,0.4166666666666667,5,0.1,skewed1
0,0,0,1,1,25,0,0,1,0.44,5,0.1,skewed1
1,0,0,1,1,26,1,0,0,0.4230769230769231,5,0.1,skewed1
0,1,0,1,1,27,0,0,1,0.4444444444444444,5,0.1,skewed1
1,1,0,1,1,28,1,1,1,0.4642857142857143,5,0.1,skewed1
0,0,1,1,1,29,0,1,0,0.4482758620689655,5,0.1,skewed1
1,0,1,1,1,30,1,1,1,0.4666666666666667,5,0.1,skewed1
0,1,1,1,1,31,0,1,0,0.45161290322580644,5,0.1,skewed1
1,1,1,1,1,32,1,1,1,0.46875,5,0.1,skewed1
0,0,0,0,0,1,0,0,1,1,5,0.1,skewed2
1,0,0,0,0,2,1,0,0,0.5,5,0.1,skewed2
0,1,0,0,0,3,0,1,0,0.3333333333333333,5,0.1,skewed2
1,1,0,0,0,4,1,1,1,0.5,5,0.1,skewed2
0,0,1,0,0,5,0,0,1,0.6,5,0.1,skewed2
1,0,1,0,0,6,1,0,0,0.5,5,0.1,skewed2
0,1,1,0,0,7,0,1,0,0.42857142857142855,5,0.1,skewed2
1,1,1,0,0,8,1,0,0,0.375,5,0.1,skewed2
0,0,0,1,0,9,0,0,1,0.4444444444444444,5,0.1,skewed2
1,0,0,1,0,10,1,0,0,0.4,5,0.1,skewed2
0,1,0,1,0,11,0,0,1,0.45454545454545453,5,0.1,skewed2
1,1,0,1,0,12,1,0,0,0.4166666666666667,5,0.1,skewed2
0,0,1,1,0,13,0,1,0,0.38461538461538464,5,0.1,skewed2
1,0,1,1,0,14,1,0,0,0.35714285714285715,5,0.1,skewed2
0,1,1,1,0,15,0,1,0,0.3333333333333333,5,0.1,skewed2
1,1,1,1,0,16,1,1,1,0.375,5,0.1,skewed2
0,0,0,0,1,17,0,1,0,0.35294117647058826,5,0.1,skewed2
1,0,0,0,1,18,1,1,1,0.3888888888888889,5,0.1,skewed2
0,1,0,0,1,19,0,1,0,0.3684210526315789,5,0.1,skewed2
1,1,0,0,1,20,1,1,1,0.4,5,0.1,skewed2
0,0,1,0,1,21,0,1,0,0.38095238095238093,5,0.1,skewed2
1,0,1,0,1,22,1,0,0,0.36363636363636365,5,0.1,skewed2
0,1,1,0,1,23,0,0,1,0.391304347826087,5,0.1,skewed2
1,1,1,0,1,24,1,1,1,0.4166666666666667,5,0.1,skewed2
0,0,0,1,1,25,0,0,1,0.44,5,0.1,skewed2
1,0,0,1,1,26,1,0,0,0.4230769230769231,5,0.1,skewed2
0,1,0,1,1,27,0,0,1,0.4444444444444444,5,0.1,skewed2
1,1,0,1,1,28,1,1,1,0.4642857142857143,5,0.1,skewed2
0,0,1,1,1,29,0,1,0,0.4482758620689655,5,0.1,skewed2
1,0,1,1,1,30,1,1,1,0.4666666666666667,5,0.1,skewed2
0,1,1,1,1,31,0,1,0,0.45161290322580644,5,0.1,skewed2
1,1,1,1,1,32,1,1,1,0.46875,5,0.1,skewed2
0,0,0,0,0,1,0,0,1,1,5,0.1,skewed3
1,0,0,0,0,2,1,0,0,0.5,5,0.1,skewed3
0,1,0,0,0,3,0,1,0,0.3333333333333333,5,0.1,skewed3
1,1,0,0,0,4,1,1,1,0.5,5,0.1,skewed3
0,0,1,0,0,5,0,0,1,0.6,5,0.1,skewed3
1,0,1,0,0,6,1,0,0,0.5,5,0.1,skewed3
0,1,1,0,0,7,0,1,0,0.42857142857142855,5,0.1,skewed3
1,1,1,0,0,8,1,0,0,0.375,5,0.1,skewed3
0,0,0,1,0,9,0,0,1,0.4444444444444444,5,0.1,skewed3
1,0,0,1,0,10,1,0,0,0.4,5,0.1,skewed3
0,1,0,1,0,11,0,0,1,0.45454545454545453,5,0.1,skewed3
1,1,0,1,0,12,1,0,0,0.4166666666666667,5,0.1,skewed3
0,0,1,1,0,13,0,1,0,0.38461538461538464,5,0.1,skewed3
1,0,1,1,0,14,1,0,0,0.35714285714285715,5,0.1,skewed3
0,1,1,1,0,15,0,1,0,0.3333333333333333,5,0.1,skewed3
1,1,1,1,0,16,1,1,1,0.375,5,0.1,skewed3
0,0,0,0,1,17,0,1,0,0.35294117647058826,5,0.1,skewed3
1,0,0,0,1,18,1,1,1,0.3888888888888889,5,0.1,skewed3
0,1,0,0,1,19,0,1,0,0.3684210526315789,5,0.1,skewed3
1,1,0,0,1,20,1,1,1,0.4,5,0.1,skewed3
0,0,1,0,1,21,0,1,0,0.38095238095238093,5,0.1,skewed3
1,0,1,0,1,22,1,0,0,0.36363636363636365,5,0.1,skewed3
0,1,1,0,1,23,0,0,1,0.391304347826087,5,0.1,skewed3
1,1,1,0,1,24,1,1,1,0.4166666666666667,5,0.1,skewed3
0,0,0,1,1,25,0,0,1,0.44,5,0.1,skewed3
1,0,0,1,1,26,1,0,0,0.4230769230769231,5,0.1,skewed3
0,1,0,1,1,27,0,0,1,0.4444444444444444,5,0.1,skewed3
1,1,0,1,1,28,1,1,1,0.4642857142857143,5,0.1,skewed3
0,0,1,1,1,29,0,1,0,0.4482758620689655,5,0.1,skewed3
1,0,1,1,1,30,1,1,1,0.4666666666666667,5,0.1,skewed3
0,1,1,1,1,31,0,1,0,0.45161290322580644,5,0.1,skewed3
1,1,1,1,1,32,1,1,1,0.46875,5,0.1,skewed3
0,0,0,0,0,1,0,0,1,1,5,0.1,skewed4
1,0,0,0,0,2,1,0,0,0.5,5,0.1,skewed4
0,1,0,0,0,3,0,1,0,0.3333333333333333,5,0.1,skewed4
1,1,0,0,0,4,1,0,0,0.25,5,0.1,skewed4
0,0,1,0,0,5,0,0,1,0.4,5,0.1,skewed4
1,0,1,0,0,6,1,1,1,0.5,5,0.1,skewed4
0,1,1,0,0,7,0,1,0,0.42857142857142855,5,0.1,skewed4
1,1,1,0,0,8,1,1,1,0.5,5,0.1,skewed4
0,0,0,1,0,9,0,0,1,0.5555555555555556,5,0.1,skewed4
1,0,0,1,0,10,1,1,1,0.6,5,0.1,skewed4
0,1,0,1,0,11,0,0,1,0.6363636363636364,5,0.1,skewed4
1,1,0,1,0,12,1,1,1,0.6666666666666666,5,0.1,skewed4
0,0,1,1,0,13,0,1,0,0.6153846153846154,5,0.1,skewed4
1,0,1,1,0,14,1,1,1,0.6428571428571429,5,0.1,skewed4
0,1,1,1,0,15,0,1,0,0.6,5,0.1,skewed4
1,1,1,1,0,16,1,1,1,0.625,5,0.1,skewed4
0,0,0,0,1,17,0,1,0,0.5882352941176471,5,0.1,skewed4
1,0,0,0,1,18,1,0,0,0.5555555555555556,5,0.1,skewed4
0,1,0,0,1,19,0,1,0,0.5263157894736842,5,0.1,skewed4
1,1,0,0,1,20,1,0,0,0.5,5,0.1,skewed4
0,0,1,0,1,21,0,1,0,0.47619047619047616,5,0.1,skewed4
1,0,1,0,1,22,1,0,0,0.45454545454545453,5,0.1,skewed4
0,1,1,0,1,23,0,0,1,0.4782608695652174,5,0.1,skewed4
1,1,1,0,1,24,1,1,1,0.5,5,0.1,skewed4
0,0,0,1,1,25,0,0,1,0.52,5,0.1,skewed4
1,0,0,1,1,26,1,0,0,0.5,5,0.1,skewed4
0,1,0,1,1,27,0,0,1,0.5185185185185185,5,0.1,skewed4
1,1,0,1,1,28,1,1,1,0.5357142857142857,5,0.1,skewed4
0,0,1,1,1,29,0,1,0,0.5172413793103449,5,0.1,skewed4
1,0,1,1,1,30,1,1,1,0.5333333333333333,5,0.1,skewed4
0,1,1,1,1,31,0,1,0,0.5161290322580645,5,0.1,skewed4
1,1,1,1,1,32,1,1,1,0.53125,5,0.1,skewed4
0,0,0,0,0,1,0,0,1,1,5,0.1,skewed5
1,0,0,0,0,2,1,0,0,0.5,5,0.1,skewed5
0,1,0,0,0,3,0,1,0,0.3333333333333333,5,0.1,skewed5
1,1,0,0,0,4,1,0,0,0.25,5,0.1,skewed5
0,0,1,0,0,5,0,0,1,0.4,5,0.1,skewed5
1,0,1,0,0,6,1,1,1,0.5,5,0.1,skewed5
0,1,1,0,0,7,0,1,0,0.42857142857142855,5,0.1,skewed5
1,1,1,0,0,8,1,1,1,0.5,5,0.1,skewed5
0,0,0,1,0,9,0,0,1,0.5555555555555556,5,0.1,skewed5
1,0,0,1,0,10,1,1,1,0.6,5,0.1,skewed5
0,1,0,1,0,11,0,0,1,0.6363636363636364,5,0.1,skewed5
1,1,0,1,0,12,1,1,1,0.6666666666666666,5,0.1,skewed5
0,0,1,1,0,13,0,1,0,0.6153846153846154,5,0.1,skewed5
1,0,1,1,0,14,1,1,1,0.6428571428571429,5,0.1,skewed5
0,1,1,1,0,15,0,1,0,0.6,5,0.1,skewed5
1,1,1,1,0,16,1,1,1,0.625,5,0.1,skewed5
0,0,0,0,1,17,0,1,0,0.5882352941176471,5,0.1,skewed5
1,0,0,0,1,18,1,0,0,0.5555555555555556,5,0.1,skewed5
0,1,0,0,1,19,0,1,0,0.5263157894736842,5,0.1,skewed5
1,1,0,0,1,20,1,0,0,0.5,5,0.1,skewed5
0,0,1,0,1,21,0,1,0,0.47619047619047616,5,0.1,skewed5
1,0,1,0,1,22,1,1,1,0.5,5,0.1,skewed5
0,1,1,0,1,23,0,0,1,0.5217391304347826,5,0.1,skewed5
1,1,1,0,1,24,1,0,0,0.5,5,0.1,skewed5
0,0,0,1,1,25,0,0,1,0.52,5,0.1,skewed5
1,0,0,1,1,26,1,1,1,0.5384615384615384,5,0.1,skewed5
0,1,0,1,1,27,0,0,1,0.5555555555555556,5,0.1,skewed5
1,1,0,1,1,28,1,0,0,0.5357142857142857,5,0.1,skewed5
0,0,1,1,1,29,0,1,0,0.5172413793103449,5,0.1,skewed5
1,0,1,1,1,30,1,0,0,0.5,5,0.1,skewed5
0,1,1,1,1,31,0,1,0,0.4838709677419355,5,0.1,skewed5
1,1,1,1,1,32,1,0,0,0.46875,5,0.1,skewed5
0,0,0,0,0,1,0,1,0,0,5,0.4,equal
1,0,0,0,0,2,1,1,1,0.5,5,0.4,equal
0,1,0,0,0,3,0,0,1,0.6666666666666666,5,0.4,equal
1,1,0,0,0,4,1,1,1,0.75,5,0.4,equal
0,0,1,0,0,5,0,1,0,0.6,5,0.4,equal
1,0,1,0,0,6,1,0,0,0.5,5,0.4,equal
0,1,1,0,0,7,0,0,1,0.5714285714285714,5,0.4,equal
1,1,1,0,0,8,1,0,0,0.5,5,0.4,equal
0,0,0,1,0,9,0,1,0,0.4444444444444444,5,0.4,equal
1,0,0,1,0,10,1,1,1,0.5,5,0.4,equal
0,1,0,1,0,11,0,1,0,0.45454545454545453,5,0.4,equal
1,1,0,1,0,12,1,1,1,0.5,5,0.4,equal
0,0,1,1,0,13,0,1,0,0.46153846153846156,5,0.4,equal
1,0,1,1,0,14,1,1,1,0.5,5,0.4,equal
0,1,1,1,0,15,0,1,0,0.4666666666666667,5,0.4,equal
1,1,1,1,0,16,1,0,0,0.4375,5,0.4,equal
0,0,0,0,1,17,0,0,1,0.47058823529411764,5,0.4,equal
1,0,0,0,1,18,1,0,0,0.4444444444444444,5,0.4,equal
0,1,0,0,1,19,0,0,1,0.47368421052631576,5,0.4,equal
1,1,0,0,1,20,1,0,0,0.45,5,0.4,equal
0,0,1,0,1,21,0,1,0,0.42857142857142855,5,0.4,equal
1,0,1,0,1,22,1,1,1,0.45454545454545453,5,0.4,equal
0,1,1,0,1,23,0,1,0,0.43478260869565216,5,0.4,equal
